Customer_ID,PAN,Passport_Number,Driving_Licence,Voter_ID,KYC_Status,Face_Match_Score,OCR_Match_Score,Liveness_Score,Address_Match_Score
CUST_00000954,DHQFU3489N,J1881341,TN0920199807231,UJX3635116,VERIFIED,0.86,0.99,0.86,0.96
CUST_00000955,JWVHB2878K,A9730729,N/A,ZUY2541920,VERIFIED,0.85,0.97,0.96,0.78
CUST_00000956,MGGGJ3706J,S8102745,GJ2820112248367,N/A,VERIFIED,0.92,0.9,0.82,0.94
CUST_00000957,WAAIG4401W,Q8507590,TN7520115445423,N/A,VERIFIED,0.94,0.89,0.92,0.79
CUST_00000958,CBFMK6907C,N/A,UP1320106801302,QIH3406608,VERIFIED,0.87,0.97,0.87,0.9
CUST_00000959,VRGVB9170B,B1094369,MH8720152317025,ETC7040327,VERIFIED,0.88,0.97,0.86,0.95
CUST_00000960,OAZKX2711E,N/A,TS0520105360591,GZD6036066,VERIFIED,0.9,0.97,0.93,0.89
CUST_00000961,BBTGH2121F,Q3971728,WB8720145591118,DHN2864025,VERIFIED,0.92,0.97,0.86,0.82
CUST_00000962,LGTSP3446U,H2563683,KA4320212979024,ZZK8504893,VERIFIED,0.98,0.94,0.89,0.76
CUST_00000963,GQBXK1492M,N/A,GJ2120147407669,N/A,VERIFIED,0.9,0.99,0.82,0.88
CUST_00000964,UYYKS6356W,N/A,WB1720229673521,OIG2879452,VERIFIED,0.95,0.88,0.97,0.79
CUST_00000965,ICQWS4169K,I2643725,WB1320169032852,DOP2685643,VERIFIED,0.99,0.92,0.84,0.77
CUST_00000966,FYCKU6602P,N/A,N/A,UMJ4180054,REJECTED,0.32,0.43,0.37,0.2
CUST_00000967,MOSOD7519J,N/A,WB2620194997098,N/A,VERIFIED,0.93,0.92,0.88,0.84
CUST_00000968,ULEQV7963W,N/A,TS4520226802482,N/A,VERIFIED,0.9,0.95,0.84,0.8
CUST_00000969,FVPLT5863G,M8280614,WB9220149515315,N/A,VERIFIED,0.91,0.95,0.93,0.84
CUST_00000970,LQLRK8236B,N/A,KA5020112848910,JUA4752570,REJECTED,0.61,0.6,0.53,0.32
CUST_00000971,FHHMR8626R,Z1057279,WB6420193632438,AZX0495760,VERIFIED,0.96,0.92,0.9,0.85
CUST_00000972,AWRXX0584N,D4509862,DL1620233365043,GXY3210300,VERIFIED,0.86,0.9,0.82,0.89
CUST_00000973,MZCVY0930Z,P0704217,N/A,PIW0196095,VERIFIED,0.9,0.88,0.95,0.76
CUST_00000974,UCCDN8214W,N/A,N/A,BYF4833810,VERIFIED,0.94,0.93,0.92,0.76
CUST_00000975,OZAQH9637J,F2138029,TN4320106894843,PLR3423137,VERIFIED,0.86,0.98,0.85,0.84
CUST_00000976,MIBDJ4894R,T7259465,TN0820106194891,CZS3499235,VERIFIED,0.96,0.93,0.9,0.95
CUST_00000977,XWEQC1473L,N/A,MH3420160134134,MRC8628085,VERIFIED,0.93,0.91,0.86,0.93
CUST_00000978,YKEBS4880U,N4569811,N/A,DME5137125,VERIFIED,0.91,0.94,0.96,0.84
CUST_00000979,EOHNM8536T,N/A,TS0520104578831,CSO4828112,VERIFIED,0.95,0.89,0.84,0.84
CUST_00000980,RVYII7417Q,N/A,N/A,PYA9269349,PENDING_REVERIFICATION,0.4,0.67,0.55,0.45
CUST_00000981,PMGDO8036W,K2037759,N/A,YGM4476516,VERIFIED,0.9,0.91,0.84,0.87
CUST_00000982,RYFKT4969V,N/A,TN6020189817739,URC8694998,VERIFIED,0.94,0.99,0.85,0.84
CUST_00000983,KOIII3435W,Y0718049,MH8920146027821,XNU4373424,VERIFIED,0.89,0.99,0.83,0.89
CUST_00000984,HLBKD4945J,S8036517,N/A,QEP3248818,VERIFIED,0.97,0.9,0.83,0.95
CUST_00000985,VNRGD2257I,C4113286,GJ6920155290281,LVP0148023,VERIFIED,0.85,0.91,0.83,0.85
CUST_00000986,BZFRQ3539C,N/A,N/A,INV5229141,VERIFIED,0.98,0.94,0.84,0.96
CUST_00000987,WQCEM9680C,N/A,N/A,KOT9321464,VERIFIED,0.88,0.96,0.86,0.85
CUST_00000988,ZAFDJ0285Q,N/A,N/A,BNY3100512,VERIFIED,0.97,0.96,0.86,0.81
CUST_00000989,GJFPC0007U,K4313767,KA6620216181838,JPA4981073,VERIFIED,0.91,0.99,0.84,0.92
CUST_00000990,UFTCK6477J,N/A,GJ4920147400299,N/A,VERIFIED,0.9,0.97,0.86,0.91
CUST_00000991,TVLUD2716D,C6944401,N/A,MXK1710735,VERIFIED,0.88,0.96,0.94,0.86
CUST_00000992,KBSBD0145O,N/A,MH5020208016546,N/A,VERIFIED,0.97,0.98,0.89,0.8
CUST_00000993,QFGDR1318M,U5254902,N/A,DIA0743955,VERIFIED,0.96,0.92,0.92,0.81
CUST_00000994,XDGSF2365M,M6149716,N/A,FRK5832500,VERIFIED,0.97,0.92,0.98,0.98
CUST_00000995,HWVUE4248H,L0112928,TN6320236130922,RIT6924241,VERIFIED,0.86,0.96,0.82,0.95
CUST_00000996,VPSVA4104E,S4398168,DL9720177011042,SEY7765262,VERIFIED,0.95,0.98,0.88,0.83
CUST_00000997,DDCLU3011P,O5896709,UP9320197778607,WDD5600261,VERIFIED,0.89,0.99,0.85,0.97
CUST_00000998,HOVYY7168W,B9620947,UP0220163307299,KFD8952198,VERIFIED,0.93,0.93,0.89,0.92
CUST_00000999,VAYBX6291I,N/A,N/A,UWF9286395,VERIFIED,0.93,0.92,0.9,0.82
CUST_00001000,YRPMT0203V,I6249153,WB3620190872392,CEG3899389,VERIFIED,0.94,0.99,0.94,0.76
