Date,Particulars,Debit,Credit,Closing Balance
10-Feb-2026,UPI/DR/TXN310743/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,290.20,,"50,510.96"
10-Feb-2026,UPI/CR/TXN340044/M_MITRA/YESB/Payment_fr_M_MITRA,,79.83,"50,590.79"
10-Feb-2026,UPI/CR/TXN794093/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,18.61,"50,609.40"
10-Feb-2026,UPI/CR/TXN182760/J_HALDER/YESB/Payment_fr_J_HALDER,,25.50,"50,634.90"
10-Feb-2026,UPI/CR/TXN270128/G_MODAK/YESB/Payment_fr_G_MODAK,,38.25,"50,673.15"
10-Feb-2026,UPI/CR/TXN747453/S_DUTA/YESB/Payment_fr_S_DUTA,,77.07,"50,750.22"
10-Feb-2026,UPI/CR/TXN924613/K_GANGULY/YESB/Payment_fr_K_GANGULY,,75.94,"50,826.16"
10-Feb-2026,UPI/CR/TXN324597/P_DEY/YESB/Payment_fr_P_DEY,,58.31,"50,884.47"
10-Feb-2026,UPI/CR/TXN402099/N_DAS/YESB/Payment_fr_N_DAS,,50.82,"50,935.29"
10-Feb-2026,UPI/CR/TXN230394/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,78.52,"51,013.81"
10-Feb-2026,UPI/CR/TXN940010/K_GANGULY/YESB/Payment_fr_K_GANGULY,,81.53,"51,095.34"
10-Feb-2026,UPI/CR/TXN401601/P_NASKAR/YESB/Payment_fr_P_NASKAR,,83.24,"51,178.58"
10-Feb-2026,UPI/CR/TXN250210/P_DEY/YESB/Payment_fr_P_DEY,,86.15,"51,264.73"
10-Feb-2026,UPI/CR/TXN825686/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,50.20,"51,314.93"
10-Feb-2026,UPI/CR/TXN482584/P_MANDAL/YESB/Payment_fr_P_MANDAL,,67.68,"51,382.61"
10-Feb-2026,UPI/DR/TXN688956/PEPSI_DIST/HDFC/Payment_to_PEPSI_DIST,174.18,,"51,208.43"
10-Feb-2026,UPI/CR/TXN205239/M_GUHA/YESB/Payment_fr_M_GUHA,,84.49,"51,292.92"
11-Feb-2026,UPI/CR/TXN565230/S_GHOSH/YESB/Payment_fr_S_GHOSH,,8.77,"51,301.69"
11-Feb-2026,UPI/CR/TXN545790/A_KUNDU/YESB/Payment_fr_A_KUNDU,,74.71,"51,376.40"
11-Feb-2026,UPI/DR/TXN969325/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,160.13,,"51,216.27"
11-Feb-2026,UPI/CR/TXN974190/S_GHOSH/YESB/Payment_fr_S_GHOSH,,69.41,"51,285.68"
11-Feb-2026,UPI/CR/TXN456331/T_ROY/YESB/Payment_fr_T_ROY,,68.37,"51,354.05"
11-Feb-2026,UPI/CR/TXN468623/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,3.55,"51,357.60"
11-Feb-2026,UPI/CR/TXN751051/A_KUNDU/YESB/Payment_fr_A_KUNDU,,74.86,"51,432.46"
11-Feb-2026,UPI/CR/TXN584417/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,63.61,"51,496.07"
11-Feb-2026,UPI/CR/TXN986827/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,79.79,"51,575.86"
11-Feb-2026,UPI/CR/TXN648913/M_MITRA/YESB/Payment_fr_M_MITRA,,56.53,"51,632.39"
11-Feb-2026,UPI/CR/TXN843266/R_HALDER/YESB/Payment_fr_R_HALDER,,51.09,"51,683.48"
11-Feb-2026,UPI/CR/TXN973294/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,86.58,"51,770.06"
11-Feb-2026,UPI/CR/TXN257677/R_HALDER/YESB/Payment_fr_R_HALDER,,87.91,"51,857.97"
11-Feb-2026,UPI/CR/TXN138780/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,32.72,"51,890.69"
11-Feb-2026,UPI/CR/TXN247594/J_BOSE/YESB/Payment_fr_J_BOSE,,85.46,"51,976.15"
11-Feb-2026,UPI/CR/TXN403507/K_MALLICK/YESB/Payment_fr_K_MALLICK,,40.71,"52,016.86"
11-Feb-2026,UPI/CR/TXN222343/C_ROY/YESB/Payment_fr_C_ROY,,42.59,"52,059.45"
11-Feb-2026,UPI/CR/TXN943298/M_GUHA/YESB/Payment_fr_M_GUHA,,26.43,"52,085.88"
11-Feb-2026,UPI/CR/TXN904711/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,86.07,"52,171.95"
11-Feb-2026,UPI/CR/TXN114338/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,25.18,"52,197.13"
11-Feb-2026,UPI/CR/TXN518098/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,26.26,"52,223.39"
11-Feb-2026,UPI/CR/TXN524068/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,62.33,"52,285.72"
11-Feb-2026,UPI/CR/TXN232378/S_DUTA/YESB/Payment_fr_S_DUTA,,46.76,"52,332.48"
11-Feb-2026,UPI/CR/TXN718849/K_GANGULY/YESB/Payment_fr_K_GANGULY,,17.28,"52,349.76"
12-Feb-2026,UPI/CR/TXN369452/R_SHAW/YESB/Payment_fr_R_SHAW,,18.34,"52,368.10"
12-Feb-2026,UPI/CR/TXN688967/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,77.34,"52,445.44"
12-Feb-2026,UPI/CR/TXN914571/A_CHANDA/YESB/Payment_fr_A_CHANDA,,75.69,"52,521.13"
12-Feb-2026,UPI/CR/TXN579027/K_MALLICK/YESB/Payment_fr_K_MALLICK,,21.09,"52,542.22"
12-Feb-2026,UPI/CR/TXN232915/P_NASKAR/YESB/Payment_fr_P_NASKAR,,20.44,"52,562.66"
12-Feb-2026,UPI/DR/TXN851759/PEPSI_DIST/HDFC/Payment_to_PEPSI_DIST,28.52,,"52,534.14"
12-Feb-2026,UPI/CR/TXN583863/B_NATH/YESB/Payment_fr_B_NATH,,24.98,"52,559.12"
12-Feb-2026,UPI/CR/TXN492127/K_GANGULY/YESB/Payment_fr_K_GANGULY,,59.78,"52,618.90"
12-Feb-2026,UPI/CR/TXN925013/P_NASKAR/YESB/Payment_fr_P_NASKAR,,55.36,"52,674.26"
12-Feb-2026,UPI/CR/TXN221552/A_CHANDA/YESB/Payment_fr_A_CHANDA,,91.53,"52,765.79"
12-Feb-2026,UPI/DR/TXN374492/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,368.12,,"52,397.67"
12-Feb-2026,UPI/CR/TXN203996/J_HALDER/YESB/Payment_fr_J_HALDER,,25.10,"52,422.77"
12-Feb-2026,UPI/CR/TXN238579/A_KUNDU/YESB/Payment_fr_A_KUNDU,,37.79,"52,460.56"
12-Feb-2026,UPI/CR/TXN571579/S_DUTA/YESB/Payment_fr_S_DUTA,,7.59,"52,468.15"
12-Feb-2026,UPI/CR/TXN899787/S_GHOSH/YESB/Payment_fr_S_GHOSH,,62.89,"52,531.04"
12-Feb-2026,UPI/CR/TXN265649/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,12.00,"52,543.04"
12-Feb-2026,UPI/CR/TXN693419/RAM_SEN/YESB/Payment_fr_RAM_SEN,,20.54,"52,563.58"
12-Feb-2026,UPI/CR/TXN130353/T_ROY/YESB/Payment_fr_T_ROY,,7.26,"52,570.84"
12-Feb-2026,UPI/CR/TXN566297/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,15.34,"52,586.18"
12-Feb-2026,UPI/CR/TXN919488/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,70.74,"52,656.92"
12-Feb-2026,UPI/CR/TXN483542/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,51.31,"52,708.23"
12-Feb-2026,UPI/DR/TXN490084/RELIANCE_RETAIL/HDFC/Payment_to_RELIANCE_RETAIL,415.08,,"52,293.15"
12-Feb-2026,UPI/CR/TXN163156/S_BAG/YESB/Payment_fr_S_BAG,,21.36,"52,314.51"
12-Feb-2026,UPI/CR/TXN757246/A_CHANDA/YESB/Payment_fr_A_CHANDA,,86.00,"52,400.51"
13-Feb-2026,UPI/DR/TXN272655/METRO_CASH_CARRY/HDFC/Payment_to_METRO_CASH_CARRY,236.59,,"52,163.92"
13-Feb-2026,UPI/CR/TXN550797/R_DHAR/YESB/Payment_fr_R_DHAR,,37.52,"52,201.44"
13-Feb-2026,UPI/CR/TXN402020/D_PAL/YESB/Payment_fr_D_PAL,,87.26,"52,288.70"
13-Feb-2026,UPI/CR/TXN380150/K_GANGULY/YESB/Payment_fr_K_GANGULY,,6.74,"52,295.44"
13-Feb-2026,UPI/CR/TXN195674/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,59.13,"52,354.57"
13-Feb-2026,UPI/CR/TXN594379/N_DAS/YESB/Payment_fr_N_DAS,,20.50,"52,375.07"
13-Feb-2026,UPI/CR/TXN783157/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,8.23,"52,383.30"
13-Feb-2026,UPI/CR/TXN387813/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,62.18,"52,445.48"
13-Feb-2026,UPI/CR/TXN214351/P_MANDAL/YESB/Payment_fr_P_MANDAL,,15.37,"52,460.85"
13-Feb-2026,UPI/CR/TXN575679/B_BARUA/YESB/Payment_fr_B_BARUA,,15.10,"52,475.95"
13-Feb-2026,UPI/CR/TXN443939/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,6.29,"52,482.24"
13-Feb-2026,UPI/CR/TXN332335/M_GUHA/YESB/Payment_fr_M_GUHA,,12.58,"52,494.82"
13-Feb-2026,UPI/CR/TXN262246/S_SARKAR/YESB/Payment_fr_S_SARKAR,,20.16,"52,514.98"
13-Feb-2026,UPI/CR/TXN386544/P_DEY/YESB/Payment_fr_P_DEY,,3.19,"52,518.17"
13-Feb-2026,UPI/CR/TXN799233/K_MALLICK/YESB/Payment_fr_K_MALLICK,,60.43,"52,578.60"
13-Feb-2026,UPI/DR/TXN461249/HUL_DISTRIBUTORS/HDFC/Payment_to_HUL_DISTRIBUTORS,295.14,,"52,283.46"
13-Feb-2026,UPI/CR/TXN377501/S_SARKAR/YESB/Payment_fr_S_SARKAR,,8.89,"52,292.35"
13-Feb-2026,UPI/DR/TXN834233/MOTHER_DAIRY_CO/HDFC/Payment_to_MOTHER_DAIRY_CO,9.12,,"52,283.23"
13-Feb-2026,UPI/CR/TXN882033/T_ROY/YESB/Payment_fr_T_ROY,,28.00,"52,311.23"
13-Feb-2026,UPI/CR/TXN228093/A_KUNDU/YESB/Payment_fr_A_KUNDU,,22.46,"52,333.69"
13-Feb-2026,UPI/DR/TXN680933/RELIANCE_RETAIL/HDFC/Payment_to_RELIANCE_RETAIL,257.63,,"52,076.06"
13-Feb-2026,UPI/CR/TXN454992/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,71.66,"52,147.72"
13-Feb-2026,UPI/CR/TXN138479/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,67.69,"52,215.41"
13-Feb-2026,UPI/CR/TXN598733/R_HALDER/YESB/Payment_fr_R_HALDER,,18.73,"52,234.14"
14-Feb-2026,UPI/CR/TXN952686/M_GUHA/YESB/Payment_fr_M_GUHA,,44.39,"52,278.53"
14-Feb-2026,UPI/CR/TXN355400/M_GUHA/YESB/Payment_fr_M_GUHA,,57.64,"52,336.17"
14-Feb-2026,UPI/CR/TXN651640/C_ROY/YESB/Payment_fr_C_ROY,,25.21,"52,361.38"
14-Feb-2026,UPI/CR/TXN896907/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,29.81,"52,391.19"
14-Feb-2026,UPI/CR/TXN238205/A_K_ROY/YESB/Payment_fr_A_K_ROY,,7.57,"52,398.76"
14-Feb-2026,UPI/CR/TXN561999/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,69.92,"52,468.68"
14-Feb-2026,UPI/CR/TXN285751/J_BOSE/YESB/Payment_fr_J_BOSE,,60.87,"52,529.55"
14-Feb-2026,UPI/CR/TXN163491/R_DHAR/YESB/Payment_fr_R_DHAR,,55.41,"52,584.96"
14-Feb-2026,UPI/CR/TXN501126/S_BAG/YESB/Payment_fr_S_BAG,,20.32,"52,605.28"
14-Feb-2026,UPI/CR/TXN913423/D_SEN/YESB/Payment_fr_D_SEN,,53.21,"52,658.49"
14-Feb-2026,UPI/CR/TXN827369/C_ROY/YESB/Payment_fr_C_ROY,,60.26,"52,718.75"
14-Feb-2026,UPI/CR/TXN427626/R_HALDER/YESB/Payment_fr_R_HALDER,,73.82,"52,792.57"
14-Feb-2026,UPI/DR/TXN905077/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,400.23,,"52,392.34"
14-Feb-2026,UPI/CR/TXN631699/R_HALDER/YESB/Payment_fr_R_HALDER,,23.34,"52,415.68"
14-Feb-2026,UPI/CR/TXN876039/S_BAG/YESB/Payment_fr_S_BAG,,68.36,"52,484.04"
14-Feb-2026,UPI/CR/TXN856648/T_ROY/YESB/Payment_fr_T_ROY,,21.29,"52,505.33"
14-Feb-2026,UPI/CR/TXN744718/R_DHAR/YESB/Payment_fr_R_DHAR,,17.57,"52,522.90"
14-Feb-2026,UPI/DR/TXN601916/NESTLE_INDIA/HDFC/Payment_to_NESTLE_INDIA,492.30,,"52,030.60"
14-Feb-2026,UPI/CR/TXN132653/R_SHAW/YESB/Payment_fr_R_SHAW,,65.13,"52,095.73"
14-Feb-2026,UPI/CR/TXN698384/P_PAUL/YESB/Payment_fr_P_PAUL,,71.14,"52,166.87"
14-Feb-2026,UPI/CR/TXN377405/N_DAS/YESB/Payment_fr_N_DAS,,75.04,"52,241.91"
14-Feb-2026,UPI/CR/TXN632929/R_HALDER/YESB/Payment_fr_R_HALDER,,10.96,"52,252.87"
14-Feb-2026,UPI/CR/TXN493124/M_MITRA/YESB/Payment_fr_M_MITRA,,43.20,"52,296.07"
14-Feb-2026,UPI/CR/TXN299869/B_BARUA/YESB/Payment_fr_B_BARUA,,5.24,"52,301.31"
15-Feb-2026,UPI/CR/TXN793300/P_MANDAL/YESB/Payment_fr_P_MANDAL,,1.52,"52,302.83"
15-Feb-2026,UPI/CR/TXN811027/R_HALDER/YESB/Payment_fr_R_HALDER,,1.85,"52,304.68"
15-Feb-2026,UPI/CR/TXN529893/G_MODAK/YESB/Payment_fr_G_MODAK,,56.68,"52,361.36"
15-Feb-2026,UPI/CR/TXN207573/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,3.58,"52,364.94"
15-Feb-2026,UPI/CR/TXN321494/T_ROY/YESB/Payment_fr_T_ROY,,25.23,"52,390.17"
15-Feb-2026,UPI/CR/TXN391668/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,22.24,"52,412.41"
15-Feb-2026,UPI/CR/TXN833723/T_ROY/YESB/Payment_fr_T_ROY,,74.83,"52,487.24"
15-Feb-2026,UPI/DR/TXN260448/HUL_DISTRIBUTORS/HDFC/Payment_to_HUL_DISTRIBUTORS,274.15,,"52,213.09"
15-Feb-2026,UPI/CR/TXN816318/S_BAG/YESB/Payment_fr_S_BAG,,50.30,"52,263.39"
15-Feb-2026,UPI/CR/TXN476395/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,79.64,"52,343.03"
15-Feb-2026,UPI/CR/TXN303322/K_GANGULY/YESB/Payment_fr_K_GANGULY,,57.28,"52,400.31"
15-Feb-2026,UPI/CR/TXN495533/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,63.34,"52,463.65"
15-Feb-2026,UPI/CR/TXN540226/B_BARUA/YESB/Payment_fr_B_BARUA,,10.82,"52,474.47"
15-Feb-2026,UPI/CR/TXN858889/K_MALLICK/YESB/Payment_fr_K_MALLICK,,55.45,"52,529.92"
15-Feb-2026,UPI/CR/TXN317220/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,86.51,"52,616.43"
15-Feb-2026,UPI/CR/TXN457455/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,80.78,"52,697.21"
15-Feb-2026,UPI/DR/TXN127172/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,278.50,,"52,418.71"
15-Feb-2026,UPI/DR/TXN716338/BRITANNIA_SALES/HDFC/Payment_to_BRITANNIA_SALES,63.49,,"52,355.22"
15-Feb-2026,UPI/DR/TXN571832/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,29.69,,"52,325.53"
15-Feb-2026,UPI/CR/TXN696251/T_ROY/YESB/Payment_fr_T_ROY,,26.11,"52,351.64"
15-Feb-2026,UPI/CR/TXN524707/B_NATH/YESB/Payment_fr_B_NATH,,7.33,"52,358.97"
15-Feb-2026,UPI/CR/TXN841995/P_PAUL/YESB/Payment_fr_P_PAUL,,71.43,"52,430.40"
15-Feb-2026,UPI/CR/TXN284229/J_HALDER/YESB/Payment_fr_J_HALDER,,56.43,"52,486.83"
15-Feb-2026,UPI/CR/TXN633188/J_HALDER/YESB/Payment_fr_J_HALDER,,59.31,"52,546.14"
16-Feb-2026,UPI/CR/TXN735863/P_NASKAR/YESB/Payment_fr_P_NASKAR,,13.04,"52,559.18"
16-Feb-2026,UPI/CR/TXN180913/G_MODAK/YESB/Payment_fr_G_MODAK,,25.80,"52,584.98"
16-Feb-2026,UPI/CR/TXN918771/R_DHAR/YESB/Payment_fr_R_DHAR,,59.12,"52,644.10"
16-Feb-2026,UPI/CR/TXN538997/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,69.37,"52,713.47"
16-Feb-2026,UPI/CR/TXN178463/G_MODAK/YESB/Payment_fr_G_MODAK,,14.92,"52,728.39"
16-Feb-2026,UPI/CR/TXN469954/S_BAG/YESB/Payment_fr_S_BAG,,64.97,"52,793.36"
16-Feb-2026,UPI/CR/TXN585188/B_BARUA/YESB/Payment_fr_B_BARUA,,44.43,"52,837.79"
16-Feb-2026,UPI/DR/TXN844031/NESTLE_INDIA/HDFC/Payment_to_NESTLE_INDIA,95.28,,"52,742.51"
16-Feb-2026,UPI/CR/TXN385320/M_MITRA/YESB/Payment_fr_M_MITRA,,3.09,"52,745.60"
16-Feb-2026,UPI/CR/TXN273982/P_NASKAR/YESB/Payment_fr_P_NASKAR,,31.74,"52,777.34"
16-Feb-2026,UPI/CR/TXN856215/R_SHAW/YESB/Payment_fr_R_SHAW,,19.86,"52,797.20"
16-Feb-2026,UPI/CR/TXN826353/S_BAG/YESB/Payment_fr_S_BAG,,72.22,"52,869.42"
16-Feb-2026,UPI/CR/TXN683397/D_PAL/YESB/Payment_fr_D_PAL,,83.69,"52,953.11"
16-Feb-2026,UPI/CR/TXN862400/M_MITRA/YESB/Payment_fr_M_MITRA,,67.86,"53,020.97"
16-Feb-2026,UPI/CR/TXN402218/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,56.70,"53,077.67"
16-Feb-2026,UPI/CR/TXN235215/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,76.97,"53,154.64"
16-Feb-2026,UPI/CR/TXN493049/R_DHAR/YESB/Payment_fr_R_DHAR,,12.68,"53,167.32"
16-Feb-2026,UPI/CR/TXN314353/RAM_SEN/YESB/Payment_fr_RAM_SEN,,89.06,"53,256.38"
16-Feb-2026,UPI/CR/TXN795847/P_MANDAL/YESB/Payment_fr_P_MANDAL,,57.02,"53,313.40"
16-Feb-2026,UPI/CR/TXN407618/P_NASKAR/YESB/Payment_fr_P_NASKAR,,71.05,"53,384.45"
16-Feb-2026,UPI/CR/TXN255539/R_HALDER/YESB/Payment_fr_R_HALDER,,11.49,"53,395.94"
16-Feb-2026,UPI/CR/TXN437408/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,50.09,"53,446.03"
16-Feb-2026,UPI/CR/TXN839485/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,88.26,"53,534.29"
16-Feb-2026,UPI/CR/TXN515712/P_NASKAR/YESB/Payment_fr_P_NASKAR,,3.41,"53,537.70"
17-Feb-2026,UPI/CR/TXN670511/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,11.41,"53,549.11"
17-Feb-2026,UPI/CR/TXN509420/A_K_ROY/YESB/Payment_fr_A_K_ROY,,10.82,"53,559.93"
17-Feb-2026,UPI/DR/TXN574001/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,98.26,,"53,461.67"
17-Feb-2026,UPI/CR/TXN823811/S_DUTA/YESB/Payment_fr_S_DUTA,,46.97,"53,508.64"
17-Feb-2026,UPI/CR/TXN757937/S_GHOSH/YESB/Payment_fr_S_GHOSH,,40.39,"53,549.03"
17-Feb-2026,UPI/CR/TXN901909/A_K_ROY/YESB/Payment_fr_A_K_ROY,,65.44,"53,614.47"
17-Feb-2026,UPI/CR/TXN624563/N_DAS/YESB/Payment_fr_N_DAS,,53.72,"53,668.19"
17-Feb-2026,UPI/CR/TXN675462/G_MODAK/YESB/Payment_fr_G_MODAK,,50.32,"53,718.51"
17-Feb-2026,UPI/CR/TXN671015/B_NATH/YESB/Payment_fr_B_NATH,,64.85,"53,783.36"
17-Feb-2026,UPI/CR/TXN250069/P_MANDAL/YESB/Payment_fr_P_MANDAL,,19.34,"53,802.70"
17-Feb-2026,UPI/DR/TXN741599/DELHI_SPICES/HDFC/Payment_to_DELHI_SPICES,64.64,,"53,738.06"
17-Feb-2026,UPI/CR/TXN758765/D_PAL/YESB/Payment_fr_D_PAL,,9.80,"53,747.86"
17-Feb-2026,UPI/CR/TXN712955/K_MALLICK/YESB/Payment_fr_K_MALLICK,,78.63,"53,826.49"
17-Feb-2026,UPI/DR/TXN170499/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,46.37,,"53,780.12"
17-Feb-2026,UPI/CR/TXN674993/P_MANDAL/YESB/Payment_fr_P_MANDAL,,25.86,"53,805.98"
17-Feb-2026,UPI/CR/TXN266457/S_BAG/YESB/Payment_fr_S_BAG,,17.03,"53,823.01"
17-Feb-2026,UPI/CR/TXN971728/P_DEY/YESB/Payment_fr_P_DEY,,50.61,"53,873.62"
17-Feb-2026,UPI/CR/TXN789606/RAM_SEN/YESB/Payment_fr_RAM_SEN,,51.92,"53,925.54"
17-Feb-2026,UPI/CR/TXN180458/D_SEN/YESB/Payment_fr_D_SEN,,19.16,"53,944.70"
17-Feb-2026,UPI/CR/TXN725726/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,2.79,"53,947.49"
17-Feb-2026,UPI/CR/TXN731718/J_HALDER/YESB/Payment_fr_J_HALDER,,78.91,"54,026.40"
17-Feb-2026,UPI/CR/TXN491435/B_BARUA/YESB/Payment_fr_B_BARUA,,29.49,"54,055.89"
17-Feb-2026,UPI/CR/TXN423939/S_DUTA/YESB/Payment_fr_S_DUTA,,39.71,"54,095.60"
17-Feb-2026,UPI/CR/TXN579318/S_BAG/YESB/Payment_fr_S_BAG,,87.87,"54,183.47"
18-Feb-2026,UPI/CR/TXN211834/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,21.89,"54,205.36"
18-Feb-2026,UPI/DR/TXN994253/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,399.05,,"53,806.31"
18-Feb-2026,UPI/CR/TXN486649/P_NASKAR/YESB/Payment_fr_P_NASKAR,,21.49,"53,827.80"
18-Feb-2026,UPI/CR/TXN883618/K_MALLICK/YESB/Payment_fr_K_MALLICK,,62.94,"53,890.74"
18-Feb-2026,UPI/CR/TXN197992/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,23.56,"53,914.30"
18-Feb-2026,UPI/CR/TXN225812/A_CHANDA/YESB/Payment_fr_A_CHANDA,,67.63,"53,981.93"
18-Feb-2026,UPI/CR/TXN296412/C_ROY/YESB/Payment_fr_C_ROY,,16.29,"53,998.22"
18-Feb-2026,UPI/CR/TXN253557/S_GHOSH/YESB/Payment_fr_S_GHOSH,,0.96,"53,999.18"
18-Feb-2026,UPI/CR/TXN681242/P_MANDAL/YESB/Payment_fr_P_MANDAL,,78.73,"54,077.91"
18-Feb-2026,UPI/CR/TXN204555/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,80.63,"54,158.54"
18-Feb-2026,UPI/CR/TXN350021/P_NASKAR/YESB/Payment_fr_P_NASKAR,,60.60,"54,219.14"
18-Feb-2026,UPI/CR/TXN855855/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,83.82,"54,302.96"
18-Feb-2026,UPI/CR/TXN693418/C_ROY/YESB/Payment_fr_C_ROY,,25.19,"54,328.15"
18-Feb-2026,UPI/CR/TXN498468/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,2.71,"54,330.86"
18-Feb-2026,UPI/CR/TXN255813/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,89.84,"54,420.70"
18-Feb-2026,UPI/DR/TXN916332/DELHI_SPICES/HDFC/Payment_to_DELHI_SPICES,377.10,,"54,043.60"
18-Feb-2026,UPI/CR/TXN335137/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,23.77,"54,067.37"
18-Feb-2026,UPI/DR/TXN642895/COCA_COLA_SUPPLY/HDFC/Payment_to_COCA_COLA_SUPPLY,390.58,,"53,676.79"
18-Feb-2026,UPI/DR/TXN158104/HUL_DISTRIBUTORS/HDFC/Payment_to_HUL_DISTRIBUTORS,413.94,,"53,262.85"
18-Feb-2026,UPI/CR/TXN101640/J_HALDER/YESB/Payment_fr_J_HALDER,,20.88,"53,283.73"
18-Feb-2026,UPI/CR/TXN172965/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,80.04,"53,363.77"
18-Feb-2026,UPI/CR/TXN145814/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,39.39,"53,403.16"
18-Feb-2026,UPI/CR/TXN596395/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,76.22,"53,479.38"
18-Feb-2026,UPI/CR/TXN461551/J_BOSE/YESB/Payment_fr_J_BOSE,,37.24,"53,516.62"
19-Feb-2026,UPI/CR/TXN386436/C_ROY/YESB/Payment_fr_C_ROY,,89.46,"53,606.08"
19-Feb-2026,UPI/CR/TXN194511/D_PAL/YESB/Payment_fr_D_PAL,,62.58,"53,668.66"
19-Feb-2026,UPI/CR/TXN499407/A_CHANDA/YESB/Payment_fr_A_CHANDA,,56.31,"53,724.97"
19-Feb-2026,UPI/DR/TXN486831/ITC_FOODS/HDFC/Payment_to_ITC_FOODS,456.67,,"53,268.30"
19-Feb-2026,UPI/CR/TXN614084/S_GHOSH/YESB/Payment_fr_S_GHOSH,,61.67,"53,329.97"
19-Feb-2026,UPI/CR/TXN196126/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,11.90,"53,341.87"
19-Feb-2026,UPI/CR/TXN251668/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,9.25,"53,351.12"
19-Feb-2026,UPI/CR/TXN975686/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,13.59,"53,364.71"
19-Feb-2026,UPI/CR/TXN591081/B_NATH/YESB/Payment_fr_B_NATH,,23.80,"53,388.51"
19-Feb-2026,UPI/CR/TXN163780/A_K_ROY/YESB/Payment_fr_A_K_ROY,,1.64,"53,390.15"
19-Feb-2026,UPI/CR/TXN326441/P_MANDAL/YESB/Payment_fr_P_MANDAL,,19.63,"53,409.78"
19-Feb-2026,UPI/CR/TXN244283/G_MODAK/YESB/Payment_fr_G_MODAK,,30.85,"53,440.63"
