Customer_ID,Full_Name,Gender,DOB,Age,Education,Occupation,Employer,Employment_Type,Industry,Annual_Income,Monthly_Income,Bank,IFSC,Account_Number,Account_Type,City,District,State,PIN,Customer_Segment,Savings_Balance,Credit_Card_Holder,Account_Open_Date,Nominee_Relation
CUST_00000093,Arin Bhagat,Male,1985-05-13,41,Bachelor's,Computer games developer,"Swaminathan, Chauhan and Arora",Salaried - Private,Telecom,8712707.5,726058.96,Axis Bank,UTIB0006016,738506846386,Savings,Surat,Surat,Gujarat,395666,HNI,2426556.51,False,2019-03-09,Daughter
CUST_00000094,Vrinda Srinivas,Female,1979-07-02,47,High School,Educational psychologist,Krishnan Group,Salaried - Private,Retail & E-commerce,1634051.6,136170.97,Bank of Baroda,BARB0006419,870310160681,Savings,Lucknow,Lucknow,Uttar Pradesh,226413,Affluent,386731.51,False,2011-10-29,Mother
CUST_00000095,Bachittar Rattan,Male,1982-03-01,44,High School,Technical author,"Bera, Doshi and Dixit",Salaried - Private,Education,1797355.0,149779.58,HDFC Bank,HDFC0004155,230204286982,Savings,New Delhi,New Delhi,Delhi,110321,Affluent,259226.17,False,2022-12-23,Sibling
CUST_00000096,Max Chada,Male,2008-04-04,18,Master's,Commissioning editor,"Saha, Kara and Virk",Salaried - Private,Real Estate,374325.51,31193.79,Kotak Mahindra Bank,KKBK0009595,411800842026,Salary,Bengaluru,Bengaluru Urban,Karnataka,560403,Mass Market,24000.58,False,2016-02-01,Father
CUST_00000097,Timothy Mishra,Male,2001-04-22,25,Master's,"Pilot, airline",Bhasin-Chaudhary,Salaried - Private,Retail & E-commerce,560718.29,46726.52,ICICI Bank,ICIC0005952,877449847333,Savings,Delhi,East Delhi,Delhi,110146,Mass Market,47569.37,False,2025-02-27,Spouse
CUST_00000098,Hemang Kakar,Male,1970-05-12,56,Diploma,Ceramics designer,Khatri and Sons,Salaried - Private,Agriculture,1716130.96,143010.91,Kotak Mahindra Bank,KKBK0003068,640104129762,Salary,Bengaluru,Bengaluru Urban,Karnataka,560687,Affluent,263384.44,False,2018-10-31,Mother
CUST_00000099,Farhan Agate,Male,1977-11-02,48,Diploma,"Therapist, music",Manne-Bali,Salaried - Private,Real Estate,660358.38,55029.86,Canara Bank,CNRB0008216,303326783773,Salary,Pune,Pune,Maharashtra,411982,Affluent,277955.87,False,2013-09-14,Son
CUST_00000100,Lohit Setty,Male,1960-04-22,66,Master's,Facilities manager,Hora-Sandal,Salaried - Private,Banking & Finance,829479.59,69123.3,HDFC Bank,HDFC0007565,179421446737,Salary,Mumbai,Mumbai City,Maharashtra,400252,Affluent,208914.92,True,2011-11-02,Daughter
CUST_00000101,Isaiah Dixit,Male,2003-10-25,22,Bachelor's,Curator,Bhasin and Sons,Self-Employed Professional,Manufacturing,471458.35,39288.2,HDFC Bank,HDFC0005066,710394101616,Savings,Kolkata,Kolkata,West Bengal,700894,Mass Market,41618.88,True,2022-09-06,Daughter
CUST_00000102,Maanas Sarna,Male,1963-01-27,63,Master's,Industrial buyer,"Rau, Magar and Tella",Salaried - Govt,Government,374042.44,31170.2,Canara Bank,CNRB0008253,436849259207,Savings,Nagpur,Nagpur,Maharashtra,440857,Mass Market,71151.68,False,2018-08-22,Spouse
CUST_00000103,Theodore Buch,Male,1987-09-08,38,Bachelor's,Podiatrist,"Naidu, Krishna and Bal",Salaried - Private,Education,2277812.91,189817.74,Axis Bank,UTIB0005335,188735863186,Salary,New Delhi,New Delhi,Delhi,110277,Affluent,276053.27,False,2011-06-18,Daughter
CUST_00000104,Aishani Luthra,Female,1986-07-22,40,High School,Economist,Venkataraman-Sathe,Salaried - Govt,Banking & Finance,358134.88,29844.57,ICICI Bank,ICIC0001043,595675808653,Current,Lucknow,Lucknow,Uttar Pradesh,226133,Mass Market,55760.43,False,2024-08-27,Father
CUST_00000105,Gautam Sarin,Male,1989-08-06,36,High School,Unemployed,N/A,Unemployed,None,824392.83,68699.4,Kotak Mahindra Bank,KKBK0005632,179259461026,Salary,Coimbatore,Coimbatore,Tamil Nadu,641906,Affluent,418336.75,False,2017-11-13,Sibling
CUST_00000106,Chakradev Singhal,Male,1974-09-10,51,Bachelor's,"Lecturer, further education",Cheema-Dyal,Salaried - Private,Services,517198.45,43099.87,Axis Bank,UTIB0007965,697493414595,Savings,Madurai,Madurai,Tamil Nadu,625252,Mass Market,2338.14,True,2015-04-12,Mother
CUST_00000107,Yug Mani,Male,1991-01-15,35,Master's,Oncologist,"Bansal, Sha and Chakrabarti",Salaried - Private,Healthcare,489750.52,40812.54,HDFC Bank,HDFC0001977,968296026728,Savings,Warangal,Warangal,Telangana,506549,Mass Market,35011.91,False,2015-01-12,Spouse
CUST_00000108,Neel D’Alia,Male,2007-01-10,19,High School,Operations geologist,"Agarwal, Shere and Sachdev",Salaried - Private,Real Estate,564235.28,47019.61,Kotak Mahindra Bank,KKBK0007594,400401507048,Savings,Lucknow,Lucknow,Uttar Pradesh,226182,Mass Market,28454.75,False,2010-11-13,Daughter
CUST_00000109,Pratyush Tara,Male,1989-02-09,37,Bachelor's,Arts development officer,Loke PLC,Salaried - Private,Information Technology,3529836.73,294153.06,Bank of Baroda,BARB0006280,377470837308,Savings,Mumbai,Mumbai City,Maharashtra,400334,HNI,1270710.66,False,2012-02-05,Sibling
CUST_00000110,Maanas Sarma,Male,2002-05-20,24,Bachelor's,Radio producer,Balakrishnan Ltd,Salaried - Private,Services,977830.07,81485.84,IDFC FIRST Bank,IDFB0001339,941811753545,Savings,Hyderabad,Hyderabad,Telangana,500881,Affluent,409221.72,True,2019-09-28,Father
CUST_00000111,Jagdish Dutt,Male,1972-10-04,53,Bachelor's,"Administrator, education","Reddy, Chander and Kar",Salaried - Govt,Real Estate,505721.6,42143.47,IndusInd Bank,INDB0008245,408877180672,Savings,Delhi,East Delhi,Delhi,110750,Mass Market,35090.08,True,2025-11-15,Son
CUST_00000112,Dakshesh Shenoy,Male,2005-10-28,20,Bachelor's,"Designer, exhibition/display",Manne-Upadhyay,Salaried - Private,Banking & Finance,541949.96,45162.5,Canara Bank,CNRB0006700,466826061886,Savings,Vadodara,Vadodara,Gujarat,390207,Mass Market,71066.43,True,2021-04-14,Father
CUST_00000113,Sarthak Subramanian,Male,2007-07-20,19,Bachelor's,Financial planner,Dhillon-Rajagopal,Salaried - Private,Retail & E-commerce,480708.34,40059.03,Bank of Baroda,BARB0009117,827087359039,Savings,Kolkata,Kolkata,West Bengal,700565,Mass Market,50101.45,True,2013-01-18,Spouse
CUST_00000114,Ekansh Boase,Male,1970-12-19,55,Bachelor's,Patent examiner,Tripathi-Loke,Salaried - Private,Retail & E-commerce,515964.76,42997.06,Kotak Mahindra Bank,KKBK0006296,545699699578,Salary,Nagpur,Nagpur,Maharashtra,440990,Mass Market,15033.76,True,2023-02-16,Daughter
CUST_00000115,Lohit Misra,Male,2000-02-17,26,Diploma,TEFL teacher,"Suri, Dixit and Sekhon",Self-Employed Professional,Real Estate,2094395.76,174532.98,Bank of Baroda,BARB0001888,667741343954,Salary,Vadodara,Vadodara,Gujarat,390874,Affluent,208873.41,True,2018-08-13,Son
CUST_00000116,Orinder Natarajan,Male,1985-04-16,41,Master's,Speech and language therapist,Shah-Nagy,Salaried - Private,Automobile,267312.23,22276.02,Canara Bank,CNRB0001845,392932052116,Savings,Delhi,East Delhi,Delhi,110548,Mass Market,3936.85,False,2023-11-30,Sibling
CUST_00000117,Jagdish Rajagopal,Male,1968-09-29,57,Bachelor's,Paediatric nurse,Nadkarni Ltd,Self-Employed Business,Real Estate,1215271.23,101272.6,HDFC Bank,HDFC0001472,795669368396,Savings,Madurai,Madurai,Tamil Nadu,625262,Affluent,153769.37,False,2017-07-26,Mother
CUST_00000118,Rayaan Raju,Male,2007-12-22,18,Bachelor's,"Designer, blown glass/stained glass",Bansal-Date,Salaried - Private,Agriculture,363173.14,30264.43,State Bank of India,SBIN0007684,345213466367,Current,Mysuru,Mysuru,Karnataka,570220,Mass Market,23496.0,False,2018-01-13,Sibling
CUST_00000119,Noah Chaudhry,Male,2002-01-14,24,Master's,Printmaker,Vora Group,Salaried - Private,Healthcare,2039739.46,169978.29,Canara Bank,CNRB0005781,875279701940,Savings,Warangal,Warangal,Telangana,506954,Affluent,220085.4,True,2010-03-31,Son
CUST_00000120,Ekbal Rout,Male,2001-11-13,24,Bachelor's,"Designer, fashion/clothing",Singh LLC,Salaried - Private,Real Estate,530670.7,44222.56,Axis Bank,UTIB0008483,261281455424,Savings,Kolkata,Kolkata,West Bengal,700713,Mass Market,73861.36,True,2015-06-02,Daughter
CUST_00000121,Rushil Buch,Male,2000-11-14,25,High School,"Social research officer, government",Nadig-Sura,Self-Employed Business,Telecom,422136.92,35178.08,ICICI Bank,ICIC0002143,947295030873,Savings,Howrah,Howrah,West Bengal,711906,Mass Market,22006.03,False,2023-12-16,Daughter
CUST_00000122,Anita Biswas,Female,1968-10-22,57,Diploma,Holiday representative,Chana Group,Salaried - Private,Manufacturing,558007.83,46500.65,State Bank of India,SBIN0005634,429535879738,Savings,Noida,Gautam Buddha Nagar,Uttar Pradesh,201557,Mass Market,65793.98,False,2025-08-26,Daughter
CUST_00000123,Chandresh Sawhney,Male,1965-04-03,61,High School,Hydrographic surveyor,Batra LLC,Self-Employed Business,Real Estate,340918.18,28409.85,Punjab National Bank,PUNB0006446,939889089976,Savings,Howrah,Howrah,West Bengal,711429,Mass Market,39880.99,True,2022-09-26,Father
CUST_00000124,Nandini Parmer,Female,1976-02-02,50,High School,Dancer,Wali Group,Salaried - Govt,Telecom,343504.16,28625.35,Axis Bank,UTIB0007274,554302504239,Savings,Pune,Pune,Maharashtra,411862,Mass Market,23074.64,False,2019-01-20,Son
CUST_00000125,Gautam Garde,Male,1965-09-15,60,Bachelor's,Travel agency manager,Khosla-Tank,Salaried - Private,Telecom,573468.49,47789.04,Bank of Baroda,BARB0007325,830094678828,Savings,Delhi,East Delhi,Delhi,110137,Mass Market,55477.76,True,2024-08-08,Father
CUST_00000126,Ekbal Kata,Male,1980-07-28,46,Bachelor's,Forest/woodland manager,Kumer-Andra,Salaried - Private,Agriculture,430674.0,35889.5,IDFC FIRST Bank,IDFB0006439,211109516823,Salary,Noida,Gautam Buddha Nagar,Uttar Pradesh,201638,Mass Market,26399.8,True,2024-05-19,Son
CUST_00000127,Viraj Mani,Male,1991-10-28,34,Bachelor's,"Designer, industrial/product",Sathe LLC,Salaried - Private,Information Technology,362627.48,30218.96,ICICI Bank,ICIC0007717,821000167049,Salary,New Delhi,New Delhi,Delhi,110580,Mass Market,19987.35,False,2025-10-19,Mother
CUST_00000128,Netra Samra,Female,1992-06-25,34,Diploma,"Programmer, multimedia",Issac-Rajagopalan,Salaried - Govt,Retail & E-commerce,218464.47,18205.37,IDFC FIRST Bank,IDFB0007512,188690373106,Savings,Vadodara,Vadodara,Gujarat,390979,Mass Market,68963.89,False,2023-08-27,Daughter
CUST_00000129,Damyanti Khalsa,Female,1976-06-05,50,Bachelor's,Mechanical engineer,"Merchant, Merchant and Bains",Salaried - Private,Government,546637.25,45553.1,Punjab National Bank,PUNB0008994,696452343376,Salary,Nagpur,Nagpur,Maharashtra,440170,Mass Market,55452.42,False,2025-08-24,Father
CUST_00000130,Siya Maharaj,Female,1957-01-11,69,Master's,Artist,"Taneja, Mangat and Karpe",Salaried - Private,Automobile,272907.97,22742.33,Kotak Mahindra Bank,KKBK0004727,201991584928,Current,Kolkata,Kolkata,West Bengal,700878,Mass Market,74099.76,False,2019-09-18,Sibling
CUST_00000131,Patrick Kanda,Male,1989-09-10,36,Bachelor's,Pensioner,N/A,Retired,Government/Services,418537.0,34878.08,HDFC Bank,HDFC0008269,860923742690,Savings,Hyderabad,Hyderabad,Telangana,500147,Mass Market,68830.65,False,2019-12-07,Mother
CUST_00000132,Ekapad Chatterjee,Male,2003-07-22,23,Master's,Unemployed,N/A,Unemployed,None,6004028.05,500335.67,State Bank of India,SBIN0005806,509561481457,Salary,Kolkata,Kolkata,West Bengal,700350,HNI,2210289.57,True,2020-05-04,Daughter
CUST_00000133,Nilima Sastry,Female,1958-05-06,68,High School,Medical sales representative,"Deep, Chana and Merchant",Salaried - Govt,Government,230638.09,19219.84,IDFC FIRST Bank,IDFB0003950,289708635239,Salary,Mangaluru,Dakshina Kannada,Karnataka,575991,Mass Market,7617.58,False,2015-03-25,Son
CUST_00000134,Sarthak Gill,Male,1967-01-16,59,Bachelor's,"Solicitor, Scotland",Wali-Thaker,Salaried - Private,Services,406586.34,33882.19,Axis Bank,UTIB0009153,743870697885,Savings,New Delhi,New Delhi,Delhi,110572,Mass Market,59722.79,False,2024-08-12,Sibling
CUST_00000135,Gayathri Kurian,Female,2004-02-09,22,Bachelor's,Race relations officer,Nigam-Contractor,Salaried - Private,Manufacturing,545441.53,45453.46,Canara Bank,CNRB0005183,111453993673,Salary,Lucknow,Lucknow,Uttar Pradesh,226793,Mass Market,3552.67,False,2017-06-29,Daughter
CUST_00000136,Bishakha Dhaliwal,Female,1995-10-19,30,Bachelor's,Unemployed,N/A,Unemployed,None,502219.08,41851.59,ICICI Bank,ICIC0002210,428941115748,Savings,Howrah,Howrah,West Bengal,711567,Mass Market,31340.96,False,2013-08-11,Mother
CUST_00000137,Sneha Pau,Female,1961-04-20,65,Doctorate,Nutritional therapist,Lalla PLC,Self-Employed Professional,Education,356969.94,29747.49,Bank of Baroda,BARB0008916,358156110078,Savings,Howrah,Howrah,West Bengal,711688,Mass Market,55843.51,True,2011-12-24,Mother
CUST_00000138,Qarin Lala,Male,1986-12-26,39,Diploma,Meteorologist,Kaur Group,Salaried - Private,Telecom,197679.14,16473.26,Kotak Mahindra Bank,KKBK0001359,536618772435,Current,Hyderabad,Hyderabad,Telangana,500679,Mass Market,3304.8,False,2010-05-27,Sibling
CUST_00000139,Nihal Kant,Male,1990-04-07,36,Bachelor's,"Psychologist, forensic","Mittal, Rege and Dada",Self-Employed Professional,Telecom,578983.7,48248.64,State Bank of India,SBIN0009138,417410688547,Savings,Madurai,Madurai,Tamil Nadu,625921,Mass Market,59403.19,True,2012-03-27,Mother
CUST_00000140,Anjali Modi,Female,2008-05-12,18,Master's,Commercial art gallery manager,Keer PLC,Salaried - Private,Education,250154.26,20846.19,Axis Bank,UTIB0005106,931839664317,Savings,New Delhi,New Delhi,Delhi,110742,Mass Market,74355.31,False,2012-03-03,Sibling
CUST_00000141,Vasana Prabhakar,Female,1991-06-14,35,Bachelor's,"Sound technician, broadcasting/film/video",Dubey-Sachdeva,Salaried - Govt,Information Technology,276881.32,23073.44,Kotak Mahindra Bank,KKBK0008222,735798459372,Savings,Vadodara,Vadodara,Gujarat,390234,Mass Market,14886.55,False,2020-06-23,Spouse
CUST_00000142,Yash Reddy,Male,2005-05-29,21,Bachelor's,Health service manager,Prabhakar and Sons,Salaried - Private,Manufacturing,587023.1,48918.59,Punjab National Bank,PUNB0007807,319797700469,Current,Delhi,East Delhi,Delhi,110643,Mass Market,66516.37,False,2017-02-03,Daughter
CUST_00000143,Jacob Patil,Male,1961-10-09,64,Bachelor's,Mental health nurse,"Parmer, Bhat and Rao",Self-Employed Professional,Manufacturing,244636.28,20386.36,ICICI Bank,ICIC0005210,632336233214,Savings,Warangal,Warangal,Telangana,506923,Mass Market,61555.82,False,2014-05-31,Spouse
CUST_00000144,Darsh Sha,Male,1961-05-16,65,Bachelor's,"Engineer, petroleum","Bail, Bedi and Nath",Salaried - Govt,Real Estate,218424.47,18202.04,HDFC Bank,HDFC0003306,897473738038,Savings,Howrah,Howrah,West Bengal,711192,Mass Market,66054.64,False,2013-11-24,Son
CUST_00000145,Dev Jha,Male,1960-03-04,66,Master's,Pensioner,N/A,Retired,Government/Services,2057128.93,171427.41,State Bank of India,SBIN0005332,235448546713,Savings,Lucknow,Lucknow,Uttar Pradesh,226788,Affluent,312096.79,True,2022-03-29,Sibling
CUST_00000146,Hemang Kalita,Male,1998-11-10,27,Bachelor's,"Exhibitions officer, museum/gallery",Divan-Agate,Salaried - Private,Automobile,1492576.32,124381.36,Kotak Mahindra Bank,KKBK0007242,803611924651,Savings,Ahmedabad,Ahmedabad,Gujarat,380791,Affluent,82418.49,False,2014-06-09,Father
CUST_00000147,Elijah De,Male,1984-09-06,41,Master's,Ecologist,Bal and Sons,Salaried - Private,Real Estate,428811.27,35734.27,State Bank of India,SBIN0006374,773945892375,Savings,Madurai,Madurai,Tamil Nadu,625164,Mass Market,62201.71,False,2010-03-28,Sibling
CUST_00000148,Jagat Naik,Male,1957-06-06,69,Diploma,Geochemist,Date Ltd,Self-Employed Business,Real Estate,1785213.3,148767.77,Kotak Mahindra Bank,KKBK0007689,250824974697,Salary,Mumbai,Mumbai City,Maharashtra,400411,Affluent,390232.69,False,2016-09-25,Son
CUST_00000149,Deepa Bhatt,Female,1981-05-11,45,Bachelor's,Medical illustrator,"Chopra, Seth and Thakur",Self-Employed Professional,Banking & Finance,496140.99,41345.08,HDFC Bank,HDFC0004846,692221269274,Salary,Delhi,East Delhi,Delhi,110564,Mass Market,13578.17,False,2013-07-18,Mother
CUST_00000150,Anthony Verma,Male,1972-04-13,54,Master's,Airline pilot,Srinivas Group,Salaried - Private,Automobile,492273.47,41022.79,IndusInd Bank,INDB0007866,918566393823,Salary,Delhi,East Delhi,Delhi,110770,Mass Market,13735.47,False,2016-10-26,Spouse
CUST_00000151,Chatura Swaminathan,Male,1993-08-18,32,High School,"Producer, radio",Buch LLC,Salaried - Private,Real Estate,592098.19,49341.52,IDFC FIRST Bank,IDFB0007686,135561213146,Savings,Ahmedabad,Ahmedabad,Gujarat,380554,Mass Market,48122.39,False,2019-09-25,Son
CUST_00000152,Bachittar Date,Male,1970-11-25,55,Bachelor's,Textile designer,"Nair, Raj and Wali",Salaried - Private,Education,1574279.84,131189.99,Punjab National Bank,PUNB0002627,855832329275,Savings,Vadodara,Vadodara,Gujarat,390760,Affluent,435196.8,False,2014-09-20,Mother
CUST_00000153,Yashawini Sani,Female,1961-10-06,64,High School,Pensioner,N/A,Retired,Government/Services,208491.56,17374.3,State Bank of India,SBIN0007523,307343331995,Salary,Mysuru,Mysuru,Karnataka,570193,Mass Market,23970.34,False,2021-03-24,Sibling
CUST_00000154,Hritik Sani,Male,1980-01-28,46,Bachelor's,Estate agent,Nori-Setty,Salaried - Private,Education,199211.65,16600.97,IDFC FIRST Bank,IDFB0001349,963505659547,Current,Ahmedabad,Ahmedabad,Gujarat,380228,Mass Market,65622.19,False,2016-05-18,Daughter
CUST_00000155,Charvi Munshi,Female,1978-10-14,47,Bachelor's,Freight forwarder,Dua-Som,Salaried - Private,Education,644256.45,53688.04,HDFC Bank,HDFC0004394,338741697466,Savings,Coimbatore,Coimbatore,Tamil Nadu,641892,Affluent,58849.42,False,2011-01-28,Father
CUST_00000156,Chaman Chander,Female,1979-01-20,47,Bachelor's,Microbiologist,Bhasin PLC,Salaried - Private,Services,598792.29,49899.36,State Bank of India,SBIN0005542,693263798805,Savings,Hyderabad,Hyderabad,Telangana,500212,Mass Market,33111.24,True,2025-04-21,Sibling
CUST_00000157,Omya Das,Female,1977-12-16,48,Bachelor's,Pharmacologist,"Behl, Mani and Muni",Salaried - Private,Information Technology,465809.71,38817.48,ICICI Bank,ICIC0001243,969122032652,Savings,Madurai,Madurai,Tamil Nadu,625431,Mass Market,49779.32,False,2015-08-17,Spouse
CUST_00000158,Zehaan Kala,Male,1964-08-25,61,Bachelor's,Pensioner,N/A,Retired,Government/Services,448180.9,37348.41,ICICI Bank,ICIC0005347,237664005555,Savings,Kolkata,Kolkata,West Bengal,700863,Mass Market,31024.39,False,2017-09-18,Spouse
CUST_00000159,Chatura Palla,Male,2000-07-16,26,Master's,Mental health nurse,Mallick PLC,Salaried - Private,Real Estate,193076.31,16089.69,Canara Bank,CNRB0006931,750744401927,Savings,Mysuru,Mysuru,Karnataka,570615,Mass Market,49571.68,False,2013-08-14,Father
CUST_00000160,Upadhriti Bal,Female,1988-04-03,38,Bachelor's,Pensioner,N/A,Retired,Government/Services,544821.73,45401.81,IDFC FIRST Bank,IDFB0001710,962116944078,Salary,Warangal,Warangal,Telangana,506758,Mass Market,58691.57,False,2020-07-10,Spouse
CUST_00000161,Lila Balakrishnan,Female,1965-12-26,60,Bachelor's,Insurance broker,Panchal-Ahuja,Salaried - Private,Information Technology,566756.1,47229.67,Canara Bank,CNRB0007580,853450108054,Salary,Mysuru,Mysuru,Karnataka,570829,Mass Market,47015.47,False,2012-11-25,Son
CUST_00000162,Ekbal Rattan,Male,1960-03-23,66,High School,Airline pilot,Wali and Sons,Self-Employed Professional,Banking & Finance,264220.39,22018.37,HDFC Bank,HDFC0006277,261526407509,Savings,Bengaluru,Bengaluru Urban,Karnataka,560381,Mass Market,37886.4,False,2016-01-08,Daughter
CUST_00000163,Utkarsh Om,Male,1964-10-15,61,Diploma,Insurance underwriter,"Nair, Chad and Ben",Self-Employed Professional,Automobile,371192.46,30932.71,IDFC FIRST Bank,IDFB0009984,459540958538,Savings,Howrah,Howrah,West Bengal,711564,Mass Market,2848.3,True,2012-06-28,Daughter
CUST_00000164,Aryan Bumb,Male,1970-10-01,55,Bachelor's,Photographer,Sathe-Sachdeva,Salaried - Private,Services,541251.41,45104.28,Bank of Baroda,BARB0002624,872205467773,Savings,Mangaluru,Dakshina Kannada,Karnataka,575766,Mass Market,58929.12,False,2014-05-16,Daughter
CUST_00000165,Dakshesh Pai,Male,1978-12-13,47,Diploma,Unemployed,N/A,Unemployed,None,389533.02,32461.09,Axis Bank,UTIB0008046,551952938516,Salary,Surat,Surat,Gujarat,395508,Mass Market,47125.37,False,2014-07-14,Son
CUST_00000166,Yagnesh Vyas,Male,1991-04-12,35,Diploma,Armed forces technical officer,Rana PLC,Salaried - Govt,Telecom,327263.31,27271.94,HDFC Bank,HDFC0006120,445430321140,Savings,Warangal,Warangal,Telangana,506256,Mass Market,4423.83,True,2010-11-17,Sibling
CUST_00000167,Harsh Mitra,Male,2005-09-25,20,Bachelor's,"Copywriter, advertising",Mann-Narang,Self-Employed Professional,Real Estate,960270.44,80022.54,HDFC Bank,HDFC0002494,193766746282,Savings,Mysuru,Mysuru,Karnataka,570198,Affluent,116993.03,False,2011-12-03,Sibling
